,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322581.1395335,404229626.49901325,,14,,,,2022-07-31T01:24:00.000Z,24.31961715550334,747846499.0266397,-17.6587,0.1084789,-0.83197294,2.70388018,40.35480557,-8.99896914,-59.41165385,6914616321.97799,0.6301,17510124351.96,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:48.883337
14,7083,Uniswap,UNI,uniswap,391,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,744862663.9699464,1000000000.0,,15,,,1.01941742,2022-07-31T01:24:00.000Z,8.81311152692544,318266291.35823464,-25.1454,-0.73800476,-0.70315985,25.85067255,74.77750882,53.7023597,22.96144476,6564557729.809925,0.5983,8813111526.93,6439518883.56659,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2022-07-31 01:25:48.883337
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107981.0,19107981.0,,1,,,,2022-07-31T01:25:00.000Z,23747.746233631653,28124744002.404297,-20.8657,0.23884227,-0.50532648,5.25140973,16.83386216,-25.45392455,-38.58233892,453771483825.0552,41.3519,498702670906.26,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:25:54.283357
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121765573.5615,121765573.5615,,2,,,,2022-07-31T01:24:00.000Z,1704.549864978854,15290251671.06195,-32.6089,0.29853973,-0.93681366,8.96192921,56.35831285,-12.46632593,-40.09862937,207555491973.32755,18.9144,207555491973.33,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
2,825,Tether,USDT,tether,36787,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66197977707.857895,68158976391.28422,,3,,,,2022-07-31T01:24:00.000Z,1.000272965456325,56946705292.208176,-20.0038,0.00436769,-0.00041423,0.02506075,0.12929583,0.09067002,0.01088896,66216047469.050705,6.0342,68177581437.38,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-31 01:25:54.283357
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457563253.423294,54457563253.423294,,4,,,,2022-07-31T01:24:00.000Z,0.9998988009977533,6282660522.757028,-26.0633,0.01318693,-0.01081839,-0.01403422,-0.02769891,-0.01307322,-0.01973871,54452052202.35726,4.9617,54452052202.36,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-31 01:25:54.283357
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-31T01:24:00.000Z,290.4325301367819,1560216010.3214412,-40.2793,0.35191676,-1.45214655,12.02860528,29.07420823,-9.88829288,-25.75168879,46857588943.707275,4.2701,58086506027.36,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-31T01:25:00.000Z,0.39247483387463866,1805639223.4350436,9.064,0.75638046,6.53150918,8.28507392,18.45274011,-7.14368894,-36.74842111,18973450611.27742,1.7289,39247483387.46,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:25:54.283357
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,7,,,,2022-07-31T01:24:00.000Z,0.5271872795836351,1222117651.2216423,-20.2433,-0.01216715,1.23237246,0.56934601,13.04133161,-14.77597205,-33.65514034,17889598664.203964,1.6301,23723427581.26,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
7,4687,Binance USD,BUSD,binance-usd,4177,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-31T01:24:00.000Z,0.9999542719509953,6455114900.639818,-25.8729,-0.04387708,0.01512009,0.0520601,-0.19578982,-0.15612613,-0.1134221,17857806894.18713,1.6274,17857806894.19,,2022-07-31T01:24:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-31 01:25:54.283357
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346159855.553455,511616946.142289,,9,,,,2022-07-31T01:24:00.000Z,43.436212557535626,1971018015.8629913,-1.7791,-1.07097133,3.39249119,8.27002069,25.15493194,-4.9586936,-51.92790682,15035873064.7057,1.3701,22222702420.67,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-31T01:25:00.000Z,0.06985210753044457,756866436.6885523,9.8162,-0.02576727,0.7394984,2.18281454,3.7134222,-19.1482875,-47.56207587,9267332494.022469,0.8444,9267332494.02,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:25:54.283357
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7497142304.550738,,2022-07-31T01:24:00.000Z,8.285327333090285,823949737.1724217,0.3436,0.45987059,0.56603835,12.26406415,16.09606959,-19.48873167,-46.61912261,8182417891.808516,0.7456,9141230408.14,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-31T01:24:00.000Z,0.9685699873937214,953042343.9099672,-32.5952,3.91132366,3.26932862,11.82682023,97.56225702,45.98089757,-13.06424764,7782269953.414476,0.7091,9685699873.94,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7468095794.669696,7468095794.669696,,13,,,,2022-07-31T01:24:00.000Z,0.9996937653063712,441905127.77911186,-34.9603,0.00772809,0.02603144,0.00024825,-0.0585439,-0.04224039,0.00239671,7465808804.642025,0.6804,7465808804.64,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-31 01:25:54.283357
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322581.1395335,404229626.49901325,,14,,,,2022-07-31T01:24:00.000Z,24.31961715550334,747846499.0266397,-17.6587,0.1084789,-0.83197294,2.70388018,40.35480557,-8.99896914,-59.41165385,6914616321.97799,0.6301,17510124351.96,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:54.283357
14,7083,Uniswap,UNI,uniswap,391,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,744862663.9699464,1000000000.0,,15,,,1.01941742,2022-07-31T01:24:00.000Z,8.81311152692544,318266291.35823464,-25.1454,-0.73800476,-0.70315985,25.85067255,74.77750882,53.7023597,22.96144476,6564557729.809925,0.5983,8813111526.93,6439518883.56659,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2022-07-31 01:25:54.283357
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107981.0,19107981.0,,1,,,,2022-07-31T01:25:00.000Z,23747.746233631653,28124744002.404297,-20.8657,0.23884227,-0.50532648,5.25140973,16.83386216,-25.45392455,-38.58233892,453771483825.0552,41.3519,498702670906.26,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:25:59.855905
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121765573.5615,121765573.5615,,2,,,,2022-07-31T01:24:00.000Z,1704.549864978854,15290251671.06195,-32.6089,0.29853973,-0.93681366,8.96192921,56.35831285,-12.46632593,-40.09862937,207555491973.32755,18.9144,207555491973.33,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
2,825,Tether,USDT,tether,36787,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66197977707.857895,68158976391.28422,,3,,,,2022-07-31T01:24:00.000Z,1.000272965456325,56946705292.208176,-20.0038,0.00436769,-0.00041423,0.02506075,0.12929583,0.09067002,0.01088896,66216047469.050705,6.0342,68177581437.38,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-31 01:25:59.855905
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457563253.423294,54457563253.423294,,4,,,,2022-07-31T01:24:00.000Z,0.9998988009977533,6282660522.757028,-26.0633,0.01318693,-0.01081839,-0.01403422,-0.02769891,-0.01307322,-0.01973871,54452052202.35726,4.9617,54452052202.36,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-31 01:25:59.855905
4,1839,BNB,BNB,bnb,1041,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-07-31T01:24:00.000Z,290.4325301367819,1560216010.3214412,-40.2793,0.35191676,-1.45214655,12.02860528,29.07420823,-9.88829288,-25.75168879,46857588943.707275,4.2701,58086506027.36,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
5,52,XRP,XRP,xrp,780,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,48343101197.0,99989535142.0,,6,,,,2022-07-31T01:25:00.000Z,0.39247483387463866,1805639223.4350436,9.064,0.75638046,6.53150918,8.28507392,18.45274011,-7.14368894,-36.74842111,18973450611.27742,1.7289,39247483387.46,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:25:59.855905
6,2010,Cardano,ADA,cardano,526,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33934048405.593,34512850428.993,,7,,,,2022-07-31T01:24:00.000Z,0.5271872795836351,1222117651.2216423,-20.2433,-0.01216715,1.23237246,0.56934601,13.04133161,-14.77597205,-33.65514034,17889598664.203964,1.6301,23723427581.26,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
7,4687,Binance USD,BUSD,binance-usd,4177,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,17858623534.199257,17858623534.199257,,8,,,,2022-07-31T01:24:00.000Z,0.9999542719509953,6455114900.639818,-25.8729,-0.04387708,0.01512009,0.0520601,-0.19578982,-0.15612613,-0.1134221,17857806894.18713,1.6274,17857806894.19,,2022-07-31T01:24:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-07-31 01:25:59.855905
8,5426,Solana,SOL,solana,352,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,346159855.553455,511616946.142289,,9,,,,2022-07-31T01:24:00.000Z,43.436212557535626,1971018015.8629913,-1.7791,-1.07097133,3.39249119,8.27002069,25.15493194,-4.9586936,-51.92790682,15035873064.7057,1.3701,22222702420.67,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
9,74,Dogecoin,DOGE,dogecoin,514,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-07-31T01:25:00.000Z,0.06985210753044457,756866436.6885523,9.8162,-0.02576727,0.7394984,2.18281454,3.7134222,-19.1482875,-47.56207587,9267332494.022469,0.8444,9267332494.02,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:25:59.855905
10,6636,Polkadot,DOT,polkadot-new,369,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,987579314.957085,1103303471.382273,,11,904869778.0,7497142304.550738,,2022-07-31T01:24:00.000Z,8.285327333090285,823949737.1724217,0.3436,0.45987059,0.56603835,12.26406415,16.09606959,-19.48873167,-46.61912261,8182417891.808516,0.7456,9141230408.14,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
11,3890,Polygon,MATIC,polygon,432,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8034803942.62,10000000000.0,,12,,,,2022-07-31T01:24:00.000Z,0.9685699873937214,953042343.9099672,-32.5952,3.91132366,3.26932862,11.82682023,97.56225702,45.98089757,-13.06424764,7782269953.414476,0.7091,9685699873.94,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
12,4943,Dai,DAI,multi-collateral-dai,1050,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,7468095794.669696,7468095794.669696,,13,,,,2022-07-31T01:24:00.000Z,0.9996937653063712,441905127.77911186,-34.9603,0.00772809,0.02603144,0.00024825,-0.0585439,-0.04224039,0.00239671,7465808804.642025,0.6804,7465808804.64,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-07-31 01:25:59.855905
13,5805,Avalanche,AVAX,avalanche,290,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,284322581.1395335,404229626.49901325,,14,,,,2022-07-31T01:24:00.000Z,24.31961715550334,747846499.0266397,-17.6587,0.1084789,-0.83197294,2.70388018,40.35480557,-8.99896914,-59.41165385,6914616321.97799,0.6301,17510124351.96,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:25:59.855905
14,7083,Uniswap,UNI,uniswap,391,2020-09-17T00:00:00.000Z,"['decentralized-exchange', 'defi', 'dao', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'arbitrum-ecosytem', 'injective-ecosystem', 'bnb-chain']",1000000000.0,744862663.9699464,1000000000.0,,15,,,1.01941742,2022-07-31T01:24:00.000Z,8.81311152692544,318266291.35823464,-25.1454,-0.73800476,-0.70315985,25.85067255,74.77750882,53.7023597,22.96144476,6564557729.809925,0.5983,8813111526.93,6439518883.56659,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2022-07-31 01:25:59.855905
0,1,Bitcoin,BTC,bitcoin,9648,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19107981.0,19107981.0,,1,,,,2022-07-31T01:25:00.000Z,23747.746233631653,28124744002.404297,-20.8657,0.23884227,-0.50532648,5.25140973,16.83386216,-25.45392455,-38.58233892,453771483825.0552,41.3519,498702670906.26,,2022-07-31T01:25:00.000Z,,,,,,2022-07-31 01:26:05.184373
1,1027,Ethereum,ETH,ethereum,5869,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,121765573.5615,121765573.5615,,2,,,,2022-07-31T01:24:00.000Z,1704.549864978854,15290251671.06195,-32.6089,0.29853973,-0.93681366,8.96192921,56.35831285,-12.46632593,-40.09862937,207555491973.32755,18.9144,207555491973.33,,2022-07-31T01:24:00.000Z,,,,,,2022-07-31 01:26:05.184373
2,825,Tether,USDT,tether,36787,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,66197977707.857895,68158976391.28422,,3,,,,2022-07-31T01:24:00.000Z,1.000272965456325,56946705292.208176,-20.0038,0.00436769,-0.00041423,0.02506075,0.12929583,0.09067002,0.01088896,66216047469.050705,6.0342,68177581437.38,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-07-31 01:26:05.184373
3,3408,USD Coin,USDC,usd-coin,4987,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,54457563253.423294,54457563253.423294,,4,,,,2022-07-31T01:24:00.000Z,0.9998988009977533,6282660522.757028,-26.0633,0.01318693,-0.01081839,-0.01403422,-0.02769891,-0.01307322,-0.01973871,54452052202.35726,4.9617,54452052202.36,,2022-07-31T01:24:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-07-31 01:26:05.184373
